nodes	trait1
n29993	35.5763876913187
n29995	34.7816316997162
n29996	35.1612402823722
n29997	37
n29998	37
n29999	37
n30000	37
n30001	37
n30004	37
n30007	37
n30009	33.4225189683212
n30012	37
n30013	34.1361607142857
1129771	37
n30023	37
n30034	37
internal_node_24282	47.8573217918952
n30042	41.5789693134199
n30043	47.3364200004356
543313	38.3659802663166
internal_node_24290	35.9736454334904
internal_node_24293	36.9755920724208
internal_node_24296	36.5599025292718
n30049	37.1359859939305
n30051	37.1720253682119
internal_node_24304	36.7345322656386
n30054	36.8835217122677
internal_node_24310	36.7815397015484
internal_node_24362	36.6907486472963
n30080	36.3272185638131
n30090	37
n30091	37
n30100	37
n30106	37
internal_node_24468	36.6012285805011
n30114	36.2567362381981
n30115	37
n30116	37
n30146	35.4511639068875
n30149	37
internal_node_24587	37
n30165	37
n30166	37
internal_node_24634	37
n30171	37
n30172	37.8706240337546
n30177	37
n30180	37
n30181	37
n30182	37
n30185	37
n30191	37
n30208	35.5783428675752
n30211	33.3056804250102
internal_node_24836	37
n30243	37.6568663255356
n30245	38.0064226572777
internal_node_24868	32.3385908018868
n30276	39.2416438379118
n30277	40.0558058422278
n30278	42.786339947301
n30280	48.1486037467097
n30284	37
internal_node_24959	37
n30294	37
n30317	35.7613033577423
n30333	35
543314	37
n30372	37
1737404+1737405	55.9695666857455
n30383	47.7257855562617
1570339	34.9356702803782
n30388	35.4002792439674
n30389	34.850905139962
n30390	33.8125890183685
n30391	37
n30401	37
n30404	37
internal_node_25296	37
n30410	37
n30411	37
n30412	37
n30413	37
n30419	37
n30420	37
n30430	34.3179160817109
n30431	37
n30474	35.4020613950681
n30476	34.4110555507819
n30484	37
n30496	50.7700008981384
n30497	49.7923946374599
n30498	52.9068899537244
n30499	53.9891840435768
n30500	48.4370970486248
n30501	39.7226822850126
n30508	32.1623758681605
n30509	36.847620202475
n30511	35.2366403445404
n30512	36.2040738428049
n30513	35.87697018273
n30514	36.4856807639126
n30515	37.2338206812288
n30516	37.3566947017615
n30517	37.6898180959131
n30573	32.8651471984805
n30578	37.9243606129611
n30579	35.4752395979218
n30580	32.6873805354881
n30582	37
n30595	41.975
n30645	54.0167114759859
internal_node_25876	56.6720011059393
n30648	58.1526806007676
n30653	62.4448404616429
n30657	62.0327427369002
internal_node_25908	60
n30662	60
n30682	47.0472234614139
n30684	44.2974408462604
n30687	35.5188090381794
n30688	37
n30690	37
n30691	37
n30693	37
n30721	37
n30737	33.1030086925864
internal_node_26155	37
n30757	30
n30768	50.8103837415878
n30771	45.7058904315278
n30773	34.5996831391459
n30781	27.4871547848426
n30788	57.8526750066543
n30793	60
n30796	50.5241968279788
n30806	40.1081388339528
n30807	39.2001903381719
n30808	39.4909188960628
2937909	30.8528398850389
n30811	31.7727848066705
internal_node_26358	30.5063743635101
n30813	31.2832409582275
n30819	29.2746572313136
n30820	30
n30822	30
n30823	32.6151799645591
internal_node_26384	34.2229517333641
n30825	37
n30828	29.4243336199484
n30840	38.8210258435347
n30847	40.7508937756777
2937910	45.12801283288
internal_node_26472	43.4788154397921
n30851	37
n30859	46.0929531564193
internal_node_26497	43.5637729767411
n30864	54.3719283029777
n30875	32.737382629108
n30880	47.2293368610385
909932	36.7443144552104
909929+1843490	37.062984416988
n30884	37.0858074704162
1843489+31977	42.2764258220505
n30889	34.9245203868854
n30890	37
n30891	37
internal_node_26584	37
internal_node_26618	37
n30908	37
n30914	37
n30916	37
1843491	34.0819836093916
n30929	37.801718065471
n30930	36.6551145655226
n30931	36.4903160830412
n30932	37.2092383305892
n30935	37.6024734183978
n30936	37.9319271332694
n30940	38.339376966374
n30941	37.8860188087774
n30947	31.3030833600408
internal_node_26734	37
n30962	56.9390008280431
n30963	30.4814875608346
n30966	32.0097061560963
n30974	28.8754446088909
internal_node_26802	27.2776811594203
1843488+909930	36.1897534860291
n30980	37
internal_node_26828	37
n30990	60.2837519533607
n30991	60.5033414866289
n30992	61.2701612903226
n31003	37.4726252381163
n31004	28.9916499509486
n31005	28.6781679630304
n31007	29.3105272324856
74201	27.3475523346543
48461+203557	28.0640190040823
n31032	25.9575411913815
414999+415000	26.7244142319931
204428+204429	31.6302750189077
internal_node_27129	36.3236909284271
n31087	36.0256968246492
n31088	35.615512645385
n31089	37
n31090	37
n31093	37
n31096	37
203682	27.9740546135385
203683	28.9505752942606
112+126	28.9599441439884
2691357	27.0325191605186
n31163	30
n31164	30
n31189	28.934813231651
n31220	43.6673522508182
n31221	36.8619122336311
n31223	29.2784029072967
n31230	25.9239100826396
n31231	24.6897235096621
internal_node_27555	28.6005308273374
internal_node_27559	20
n31251	21.6313868613139
574975+574976	32.4206798866856
n31290	43.2268673258991
53434	35.4813494748597
internal_node_27747	33.4649418466651
n31312	52.6576704415358
n31318	35.5610278372591
n31324	50.7471643981354
40117	51.1262871600384
internal_node_27851	65
n31335	51.4283129126121
n31336	55.7688881753606
n31338	47.2035168842837
84995+84996	41.2593698892414
n31340	35.2076987824861
2037+2049	38.2266457869232
n31342	38.6108682806245
internal_node_27888	38.6240083216341
n31344	28.0786664464532
internal_node_27892	28.1162897234817
internal_node_27897	29.0334630681135
n31347	30.0040905249192
n31348	29.7081313654993
n31349	30.225527348278
n31351	30.1888024994198
n31352	28.0564370945646
n31353	26.3308786846409
internal_node_27909	25.0496713894818
n31356	31.9280671271589
internal_node_27918	36.6978917576591
n31360	36.5009149210368
n31361	36.3204165704152
n31364	34.7207805817921
n31369	32.4306849675735
n31374	37
n31376	37
n31388	29.2095992954646
n31459	37
n31588	30.9700894736793
n31590	34.0040460594435
n31592	34.3171024242631
n31594	31.5228675326318
n31595	33.0772633327901
n31596	33.4260016672209
n31597	35.1891150192183
n31598	36.4547825441232
n31599	37
n31601	37
n31602	37
n31605	37
n31613	37
n31624	37
n31626	37
n31628	37
n31629	37
n31633	37
n31634	37
n31642	35.8868372330637
n31643	35.24683455025
n31646	30
n31656	32.8607670018185
n31658	29.5881497825969
n31659	37
n31663	37
n31667	37
n31686	29.3735438899498
n31687	31.2504818281938
n31694	32.5293805705263
n31695	31.0804450608522
n31696	32.5143625062993
n31702	35.5925632806202
n31703	34.7187282002256
n31704	30.6002073676507
n31710	28.6137518360789
n31711	30.1986704642773
n31713	30.5584677419355
n31717	37.1128657609194
n31718	37.3303589041843
n31719	37.4063841176005
n31720	37
n31725	37
n31727	37
n31740	33.630580431276
n31741	31.2012009034621
n31742	32.5179123390582
n31746	31.4442595673877
internal_node_28744	30.8484707941488
n31760	30.1149253798058
n31761	29.9662767566022
n31762	29.9382244562962
n31763	28.8771145361985
n31764	29.2971467102729
n31765	31.8555921976895
n31767	29.2305764856195
n31768	28.1121495309716
n31769	28
n31773	28
n31810	28.1418725863988
n31812	28.5626371898289
n31815	29.1000711724395
n31816	28.8423841059603
n31826	28
n31828	28
n31862	33.7860394537177
n31870	28
n31879	30.2577500354207
n31880	28
n31888	31
n31890	30
n31899	30.7924152356082
n31900	28.1901638959196
n31901	28.2665363122436
n31902	28.5057076262547
n31903	28.0718695387344
n31904	28.7303993104705
n31905	29.3118822790938
n31916	29.9132023288161
n31917	31.0844602083795
n31924	27.1952851415851
n31926	28
n31928	26.0700757575758
n31934	28.7875321704318
n31935	28
n31940	28
n31941	28
n31962	31.6037073501749
n31965	30.4817330107524
n31969	27.259396925605
n31972	29.6722708191162
n31984	27.4545454545455
n31985	25.3333333333333
n31989	26.8617511520737
n32005	34.4465408188519
n32009	33.5
n32013	36.7360703812317
internal_node_29282	30.3534303534304
n32020	29.1424356537512
n32022	28.9394199971445
n32023	29.8431099686538
n32024	31.4857373369723
n32027	33.3725839225835
internal_node_29297	34.2738259734466
internal_node_29300	32.8878387346934
n32030	34.7228056521479
n32031	31.7992556478159
n32034	27.8046040776584
n32035	27.5446913216761
n32041	27.410101895475
n32074	27.6140977629192
n32077	26.34341205032
n32115	39.3601895734597
internal_node_29488	30.845364159479
n32124	34.2445808980546
n32126	34.2339331278669
n32127	32.3038977028012
n32128	32.1843935661498
n32129	29.5
n32131	42.0887720383545
n32132	34.2552904097253
n32134	28
n32135	28
n32153	39.2627294346237
internal_node_29559	45
internal_node_29568	31.4174901411286
n32157	26.4564392891687
n32165	40.0951320394528
n32186	34.3480916030534
n32224	29.4663449013458
n32227	30.2701556997656
n32238	31.2690234964432
n32337	28
n32407	30.1490277285336
n32408	28.0311824927467
n32409	27.7979126418226
n32410	27.7294237477311
n32411	27.6844781447258
internal_node_30147	27.9916095962961
n32413	27.9893090700405
n32414	27.7898052744216
n32416	28
internal_node_30282	28
n32487	28
n32544	27.6312736696528
internal_node_30419	27.2503237806514
n32547	28
internal_node_30578	28
n32618	28
n32619	28
n32620	28
n32621	28
n32622	28
n32646	28.6353126642144
n32685	28
n32742	28.644568602558
n32743	28.9367002339788
n32744	28.0933432152138
n32751	28.2916496835911
n32753	28.5298802022021
internal_node_31222	28
31957	30.2978247144219
n32935	30.4819959451341
n32937	32.2305745718828
n32942	34.7611832222216
n32943	34.0523355559395
internal_node_31294	36.8270327506865
n32945	36.7169437928671
n32950	36.125
n32951	37
internal_node_31329	31.1855508172639
n32963	30
n33025	28.3757149142103
85012+2004	33.6844939106585
n33064	31.8170966322683
2012	28.7512692136451
internal_node_31608	28.6882613133719
internal_node_31994	28.7786998018651
n33248	29.6158572832537
n33249	30.3060283751057
n33252	31.1614668223145
n33256	33.9197067992249
83676	38.7630149682419
n33352	28.3091563214694
n33354	28.8551883714327
n33356	28.5026232298121
n33357	29.9638574954087
n33361	33.1987485714165
n33362	33.9878930928829
n33364	39.4143070044709
n33376	28
n33378	28
n33383	29.8645277713801
n33384	32.0721116248837
n33385	37
n33393	28
n33395	28
n33396	28
n33425	27.5110814478614
n33432	26.7602566162464
internal_node_32417	26.2654441309819
internal_node_32420	26.3463364844664
n33435	27.3258675040401
n33436	27.6638840541872
n33437	27.9001004932912
n33439	28.0705475600846
n33440	28.1404943747114
n33481	26.448527557069
n33483	27.6708689779379
n33517	28
n33520	28
n33609	27.6433801971317
n33611	27.2746630727763
n33675	27.2394208999011
n33676	26.6507936507936
n33688	27.0377279145858
n33690	27.6292955560825
n33723	27.5426627138325
n33726	27
n33729	26.4714043940962
n33733	28
n33783	25.8673528528236
n33784	25.8615310510928
n33785	27.3503607776111
n33787	26.8260608289048
n33790	26.2328234694672
n33815	27.1445245750802
n33816	27.0381896581535
n33820	26.2648444863336
n33921	23.9614609454891
n33952	28
n33959	22.0319027725028
n33998	25.8783492774974
n33999	27.5099710904257
n34000	27.3396004700353
n34062	24.1105141980046
n34130	26.0051251923373
n34135	27.8975705167799
n34154	27
414714	28
2495578+85033	27.1492653789879
n34253	28.3000034484324
n34254	28.3764259743585
n34255	28.5844069122963
622452+83778	28.8077096214344
n34259	27.9212424768464
n34260	27.8951334342052
internal_node_34103	26.9165796096776
n34262	28.2212025888856
n34263	27.6649880781829
n34264	28.3109878557093
n34265	31.5075227169638
n34266	29.9759870560923
85023	27.8840606308256
internal_node_34115	27.7688169704721
internal_node_34118	26.6718797467375
n34271	30.8151045507912
internal_node_34124	33.8230217614242
n34344	35.2914540816327
n34425	28
n34429	28
n34487	21.7260071847649
n34493	23.1775401069519
n34517	29.2012748465249
n34518	30.4688279351916
internal_node_34661	30.75693272245
n34632	28
internal_node_34952	28
n34658	28
n34661	28
internal_node_35087	36.6685605392911
n34696	36.7603346514538
n34697	37
n34698	37
n34701	37
n34702	37
n34703	37
n34704	37
n34706	37
n34727	37
n34733	37
n34734	37
n34739	37
n34742	37
n34744	37
n34745	37
n34749	37
n34762	36.5370492302096
n34763	37.112665947162
n34764	37
n34765	37
n34766	37
n34767	37
n34777	37
n34780	37
n34781	37
n34794	37.271019223794
n34799	35.0227058270138
n34802	37.8895083628991
n34803	33.1901609553479
n34815	36.5860702003234
n34817	37
n34820	36.2447095330892
internal_node_35356	35.2629096625952
internal_node_35371	33.2794869072502
n34826	32.9771778708202
n34828	28.7031079607415
n34850	34.6836789297659
n34862	26.0868382224796
n34864	25.1338584969803
n34865	23.3270562923273
n34866	29.6476404577849
n34867	29.9380789697087
n34868	31.0206611042193
n34870	28.9762994487933
n34872	29.7041925260147
n34874	29.6241668816834
internal_node_35468	29.2152180834129
n34900	30.9929816865884
n34927	28
internal_node_35778	14.4285000634261
n35008	35.0103802963103
n35043	33.1815597075548
n35089	27.8272760004245
n35092	26.1017819408558
n35093	29.99150350942
n35115	29.0187891440501
n35138	27.1041405870483
internal_node_36075	24.159417665308
internal_node_36078	22.0532984910931
n35142	27.7264449253656
internal_node_36082	27.5589719643242
n35159	28
n35174	27.2141973781845
n35190	18.3481532147743
n35204	28.7954085849123
n35205	29.951214649283
85018	30.2212800738028
n35231	28.4277062984943
n35236	25.9314105671352
n35237	26.5
n35241	26.4488586679289
2805590	21.5644534159295
n35257	17.6601492153332
n35262	29.7237898595238
n35263	28.9067780537574
n35269	28
n35270	28
n35271	28
n35289	28
n35301	29.2630177514793
85022	31.7463513161324
n35324	17.7225216646515
n35326	9.72175379426644
n35334	30.213547823407
n35336	32.6581528332457
n35337	36.9417585349162
n35340	36.8960345907778
internal_node_36583	37
n35344	37
n35347	37
n35348	37
n35349	37
n35351	37
n35360	37
n35373	36.8586745982201
n35374	36.7925075810745
n35376	36.5093828037117
n35385	36.1631988676575
n35387	37
n35388	37
n35392	37
internal_node_36710	37
n35399	37
n35406	37
n35413	37
internal_node_36769	37
n35420	37
n35447	28
n35448	28
n35505	29.2606394600906
internal_node_37004	28
n35508	28
n35537	28
n35558	24.7749331832888
n35614	28
n35633	38.599403423629
84992+84993	42.6239635834702
internal_node_37334	21.0978978019196
n35642	10.7822605481983
84994	48.5370299309286
84999	36.8326276856027
84107	36.6408419535541
n35661	37.171265516967
n35662	37
n35663	37
n35665	37
n35667	37
internal_node_37434	37
n35677	37
n35681	37.3886494768551
internal_node_37452	37
n35685	37.8018079214129
n35692	33.6481533291828
internal_node_37492	37
n35695	37
n35697	37
n35698	37
1643824	37
internal_node_37528	37
n35721	37
n35722	37
internal_node_37587	37
n35732	28.5717646871189
internal_node_37608	29.3862004370902
n35736	25
n35763	61.5932037907005
n35764	60.6286213053912
n35765	55.3630670909556
n35769	48.7822590830632
n35790	65.6823145043418
539000	62.8601541694937
internal_node_37796	47.4599017119404
internal_node_37809	69.4744839350775
n35803	69.2181237293058
n35806	47.8343658473088
n35807	47.3760250972199
n35808	52.4054681866342
200795	48.566701993518
n35810	45.1091085319876
n35811	55
301297	27.1520372855024
n35830	51.2129976738495
n35831	59.0108093459569
n35832	52.5241362420948
n35834	44.0168908372401
32064+1508635	50.6128233887462
internal_node_37905	51.2773967605428
3027942+189775	59.6213357191727
1297+188787	48.9341202160688
n35910	36.4454879067105
internal_node_38169	29.3955131526271
n35914	30.2214748348161
n35915	30.312941810378
n35916	30.4130403940926
n35917	32.157864987647
n35918	28.8831828933871
n35920	27.7902484977661
n35946	27.7393242584727
n35947	26.7678936605317
n35956	28.8851287836059
n35966	31.0186608122942
n35989	30.0908951996533
n35990	32.4574313959434
68933+188786	58.2815496334639
n36002	63.9310305765575
n36003	63.5128153091882
n36004	66.5808394152401
internal_node_38360	62.8075204724246
n36006	58.7209459030855
n36007	64.1004927801178
n36009	69.634467150166
n36010	69.284331391018
n36012	71.6862042970222
internal_node_38414	60
n36031	50.3704168898965
n36032	50.5664385110765
internal_node_38428	50.873821383782
n36034	52.5868673050616
n36039	47.5255773165741
n36043	42.7008693432619
n36044	47.245872198213
n36045	40.6491705979373
n36046	38.6401569286419
n36047	27.0795459361259
1937962	26.3282225368009
n36050	24.8072456134357
117747+200666	25.3995762017756
n36052	25.2436684820556
n36053	27.3778564260882
n36056	22.9755084036008
n36057	27.2489070666154
n36058	23.2026538418407
n36060	23.3293191013948
n36061	21.4599889546271
n36062	24.1266076973425
n36064	21.8649624682806
n36065	22.8829933479204
n36066	23.574323656487
internal_node_38481	22.7511555234994
n36069	20.4599245153022
n36073	29.1191458974627
n36172	30
n36240	25.8626630611144
n36242	21.0577686516085
n36298	21.937609040824
internal_node_39038	15.3488232548837
n36400	26.3240813135262
n36508	20.2204794129455
n36509	25.1880185032169
internal_node_39557	23.3939868152941
n36515	17.4271249662539
n36516	14.0459147297875
n36572	26.0426946216665
internal_node_39724	26.3423260784717
n36575	25.7579132163682
n36576	25.7470601742064
n36582	25
n36613	26.1726384364821
n36617	25.7693386631804
n36623	23.2930457419115
n36642	28
n36706	29.2964583344248
internal_node_40030	36.7479658385549
n36712	36.5201334324949
n36716	35.8469111142816
n36719	37
n36720	37
n36723	25.4500304349369
n36724	25.6764370003807
internal_node_40134	23.08631143912
n36742	16.2854065659508
n36743	20.5559435570388
n36745	20.2414071253697
n36748	20.4679310353133
n36749	18.2182475676725
n36753	21.9412319466516
n36755	23.6608839959511
n36756	22.9729378799211
n36807	23.8598574821853
n36839	25
n36930	20.8519104858582
n36931	21.060697217666
n36958	16.9447833892116
n36977	8.98053486731731
n36978	16.2159728261096
n36979	25.9941451990632
n36981	20.3791469194313
n36997	9.45416637709361
n37024	33.5835723598435
n37039	32.1755617601506
n37040	33.2063967310198
n37041	31.5850456768499
n37045	30.7754577171613
n37047	27.9080593039607
n37048	26.6771410212219
n37081	26.2331825789509
n37092	25.1398332264272
n37186	35.1550457909231
internal_node_41030	37
n37207	31.8342916884475
n37228	20.3030955328933
n37229	24.3628178460478
n37232	19.7273691909459
n37233	23.080509359126
171550	33.5018861014044
171551	31.5076842774812
n37255	35.2734972546401
n37256	35.3609581097202
n37257	34.0044918122128
n37259	35.6371014316881
n37261	36.6814982919104
n37263	36.2405212046016
n37264	35.9102039310217
n37265	36.8713836992386
n37266	36.7704391691329
n37267	36.5500610365643
internal_node_41265	35.881614497873
n37270	36.6130351381695
n37271	36.3749169975494
n37272	36.1970144340214
171552	35.9495680713619
n37274	35.207831741836
internal_node_41273	34.6670352301273
n37277	36.3435591341021
n37278	36.112859082726
n37279	35.7106124183925
n37280	35.4771118207262
n37282	35.5370169029347
internal_node_41285	35.9764129065436
n37285	35.4057872019888
n37286	37
n37287	37
n37294	35.256087270974
n37296	35.4357968064486
n37297	34.7054870566173
n37298	32.6207332490518
n37302	36.3889568938471
n37303	37
n37304	37
n37306	37
n37307	37
n37309	35.3053293385252
n37310	34.3801810385898
n37312	36.4640934688768
n37313	35.9556691750599
n37314	35.4022618396926
n37315	37
n37316	37
n37317	37
n37320	37
n37321	36.6330522850501
n37323	36.4202021992752
n37324	36.2676315979665
n37325	37
n37326	37
n37331	34.62064717477
internal_node_41413	35.8433030254692
internal_node_41421	37
n37344	35.316178516095
n37345	32.9809043062436
n37348	37
n37349	37
n37351	37
n37357	37
n37359	37
n37362	37
n37363	37
n37364	37
n37366	37
n37367	37
n37368	37
n37369	35.6353570927864
n37370	35.9838439845114
n37371	37
n37372	35.7982824307259
n37373	35.4490398818316
n37375	35.1986322534698
n37377	35.862828438949
n37384	37
n37386	37
n37387	33.1960244648318
n37388	33.5746896111871
2005520	35.5027288704467
n37391	37
n37392	37
2005525	37
n37406	37
n37408	37
n37409	37
n37410	37
n37411	37
n37412	37
n37415	37
n37419	37
n37423	37
n37427	37
n37428	37
n37431	37
n37436	37
n37448	34.7775817236256
n37459	27.4117491531837
internal_node_41726	35.9547078762504
n37462	35.1127569528416
n37469	24.8097584658119
n37476	33.8694812604231
n37524	37
internal_node_41923	37
n37529	37
n37531	37
n37532	37
n37536	37
n37539	21.5809412262578
n37541	19.6817963363006
n37542	26.0281187497075
n37545	25
n37636	27.138065827535
n37715	15.7238627188301
n37803	13.4154900003525
n37804	28
n37824	25.7610770313288
n37827	25.2000186290758
n37829	26.1370714832787
n37830	24.628542757492
internal_node_42573	26.1811961461372
n37834	25.2018899946455
n37837	22.9028499731135
n37933	30.279987974747
1937959+1936988	26.1097535822121
n38008	25.5386638775168
n38010	25
89373	24.3628173953399
1937968+200667+2762286	25.8944181416302
n38031	24.5632487197348
2762276	24.8022357952283
n38033	28.3687329160882
n38035	27.0148010980032
2896860	25.2744561339106
n38039	24.8526256632721
n38040	22.9346986636017
n38042	26.6451736110815
n38044	25.3415701119953
n38049	23.411878787806
n38050	20
n38066	20
n38091	28
n38106	20.6055740757751
n38112	15.1226833795355
n38131	28
n38147	29.3211932015262
n38181	28.3870716626498
n38183	27.0608654057707
internal_node_43459	23.5988647114475
n38194	21.4252206220084
n38195	14.4080348499516
n38230	23.8473527522596
n38231	26.1371814368802
n38232	24.8949975203016
n38233	25.0997173186462
n38234	22.4721956908531
n38243	13.4444848926101
n38250	29.7234842897182
n38254	26.8097826086957
n38265	24.5150045330916
n38274	28.5656037637219
n38339	29.0106854123797
n38341	28.3471767274996
n38359	19.6961966717424
n38363	21.8728568750667
n38364	28.2961974062439
n38386	32.5
n38479	17.3185397279885
n38530	28
1853220+1853222+1853224+563843	53.1919003712922
n38552	37
n38565	42.7901898834173
191412	34.6353713305547
internal_node_44422	37.318166047657
internal_node_44426	25.5755163751343
internal_node_44429	26.2676527586038
n38572	27.6178735476898
1134404+795747+795748	46.173597093258
n38589	70.5253642434039
n38590	69.4359855361083
n38591	69.6709331300454
n38592	69.4599112716813
internal_node_44502	67.4986931247503
n38595	67.529083723341
n38596	68.8689127150464
n38597	69.964260185847
n38603	64.9916793655397
n38604	64.5460440985733
n38606	67.4556445918325
n38608	70
n38616	68.9560461220065
n38630	72.8701373675482
n38632	69.3210368893267
n38634	67.9812595977932
n38635	72.5936348445594
n38636	74.7731796372234
n38638	74.6658682634731
n38639	71.1213450292398
internal_node_44634	76.9097988319273
n38641	34.6888519366483
203691+203692	33.4436330933632
1643687	36.4932171819789
137	36.286054298611
internal_node_44645	39.4106793522577
n38648	34.7346895352469
n38649	31.6711232344987
internal_node_44651	34.4964698043955
n38653	33.521873981178
n38654	33.0784677667185
n38656	32.8889762578192
n38661	32.5567010309278
n38679	37
n38689	44.0073239220257
n38690	31.6467552741701
n38701	32.5
internal_node_44783	28.9028185243308
n38704	32.1447736277515
n38705	36.3836595568406
n38709	35.40023949317
n38710	34.4876896794292
n38715	37
n38719	37
n38721	30
n38723	30
2951104	26.0131943923832
n38737	37
n38738	37
n38740	37
n38741	37
1643688+170	30
n38744	30
n38768	30
n38813	57.7448408515794
n38814	62.1552109777151
200918+188708	63.273154155378
n38816	64.455759640094
2419	71.4175846718461
1643950	71.3184845139574
internal_node_45068	71.8713450292398
internal_node_45087	71.4992304263006
internal_node_45090	66.828467606963
n38835	62.216947808295
n38836	65
n38838	70
n38840	79.3453510436433
n38841	77.1428571428572
n38842	57.2735185489927
1643947+1643949	61.6356175767859
1643946+1643948	54.7477652323657
internal_node_45159	60.2951197514781
internal_node_45180	59.11621656214
n38867	52.3812961387621
508458+649775+649776	47.979523296296
n38869	44.9666857242404
n38870	38.0635006619078
3029088	39.0729070558742
n38877	37
n38885	50.4200888624478
649777	45.137453682207
n38889	48.5065193716816
internal_node_45240	58.5027639207227
200783+187857+32069	68.6615443356196
n38898	67.286244774457
n38899	61.7566264362132
internal_node_45286	49.8239998957322
n38905	13.7242798353909
224027	70.9667135922187
n38915	66.9208770257388
n38921	72.2680658239924
28890	78.6282658281167
n38929	70.9355356135642
n38930	67.6025737974335
n38931	57.7747478456788
n38932	38.4893866087436
183963+2235+1963268+2236	38.2703875234456
n38934	38.6963527782413
n38935	35.9352725201151
n38936	35.472918414169
2976354	35.2041662505041
internal_node_45393	35.8035568165728
internal_node_45396	35.1652149310681
n38943	34.0572185825374
n38944	34.3294667169588
n38945	33.8509083208971
n38946	35.3990770974473
n38948	34.9107141579511
n38949	42.3344688758129
n38953	31.4134673982155
n38954	29.1043916486681
n38955	37.2995896032832
internal_node_45427	37
internal_node_45472	33.6371466066379
internal_node_45475	42.2912051590895
n38980	46.9770163219115
n38981	47.8382687927107
n38985	35.3992707383774
n38993	37
n39003	36.6927365962986
n39004	32.5360615872296
n39006	38.8470433639948
n39007	25.1796407185629
n39032	34.8138557775206
1963270	37
internal_node_45626	37
n39036	37
n39038	37
internal_node_45671	31.8422810785015
n39073	35.8571767410185
n39074	38.0783350523306
n39084	39.5886892852522
n39085	45.7438153744131
n39089	39.7571243523316
n39102	34.1453250169468
n39103	37
n39140	34.7448190365407
internal_node_45868	38.35131795424
n39142	37.1888301493866
n39143	37.4768513578984
n39145	37.5734711224444
n39148	40.6032831737346
n39150	37
n39152	42.6349134001823
n39154	30.8561228011655
n39166	28.9936305732484
n39194	37
internal_node_46048	43.8943543021389
n39211	43.7796766335322
n39217	39.6153280453469
n39218	37.7724364932343
n39219	38.6360248447205
n39236	43.9883068988266
n39242	48.5707317073171
n39266	37
224756	38.6013005254991
n39284	37.7215570539421
2191+2194	35.4342939536397
n39286	38.0045379455156
n39287	37
n39290	37
1198451	38.712348721562
internal_node_46279	43.2495940896468
n39304	34.4843406974078
internal_node_46293	33.2894356005789
n39310	32.4296580197015
n39314	30.3823261463711
n39322	34.9160333120368
n39323	37
internal_node_46354	41.5214979195562
n39333	39.1958986691345
2206	37.7819929252867
n39335	32.2268467650262
n39336	34.1121777201941
n39343	37.1057555343485
n39345	40.9197038724374
n39351	32.8571571072319
n39363	29.8690506951801
n39368	37
internal_node_46456	40.1917875928554
n39373	46.4093146831289
183925+2158	71.597874746627
internal_node_46473	57.5734416404651
n39379	36.6989741999784
n39381	37
n39423	76.1228174676557
n39424	79.9280075318511
183968+2258+2259	82.3844294497007
internal_node_46581	85.23917461947
n39427	89.6653149938214
n39428	85.0868844271264
n39430	85.20708954792
n39432	86.4004896961791
n39448	86.0250569476082
n39449	85
n39467	82.3561278863233
internal_node_46672	80
internal_node_46679	76.3725243690457
n39473	80.5410518543302
n39475	78.1686166576339
n39476	85
n39478	72.5727873796543
n39479	71.82694799791
183939+2182+196117	79.2401782099726
n39481	72.7034981265138
internal_node_46706	55.8875504547835
internal_node_46709	46.3128175009803
n39486	32.8877947654833
n39487	54.3523250277734
internal_node_46724	79.2301629006831
internal_node_46729	83.5116025903043
n39490	83.6441196867149
n39491	85
n39494	83.3461483696426
2283796+183967	49.5771204306543
2301	57.6714359370972
n39505	75.9363463509984
28889+183924	86.9149209519467
114380+2272	86.3696294577771
n39508	86.9869325196059
2281+118883	74.127846679341
n39510	77.414364640884
internal_node_46821	68.4432270254001
n39525	66.5716547901821
n39531	89.050625065746
n39532	82.2963940333709
n39533	84.0637431173872
n39534	86.9747537526896
n39535	85.7990837756796
internal_node_46849	86.1008206330598
internal_node_46861	89.0499265785609
871006	78.3141555332458
n39541	96.2407410551126
internal_node_46879	96.7487766906667
n39543	96.0673076923077
n39547	85.0733934544441
n39548	87.6944791785979
internal_node_46914	90
n39553	90
n39554	87.6591939180912
n39556	87.310075168589
internal_node_46928	92.8666031053999
n39559	95.0454771579484
n39560	88.2565293839621
n39562	92.7275600505689
n39569	85
1643678	37.3167209022422
