"tip_label"	"genome_id"	"taxid"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
"GCA_002020135|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thioclava|s__Thioclava_marina"	"GCA_002020135"	"1915077"	"2"	"1224"	"28211"	"204455"	"31989"	"285107"	"1915077"	NA
"GCA_000737065|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thioclava|s__Thioclava_atlantica"	"GCA_000737065"	"1317124"	"2"	"1224"	"28211"	"204455"	"31989"	"285107"	"1317124"	NA
"GCA_000714545|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thioclava|s__Thioclava_indica"	"GCA_000714545"	"1353528"	"2"	"1224"	"28211"	"204455"	"31989"	"285107"	"1353528"	NA
"GCA_900115035|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thioclava|s__Thioclava_dalianensis"	"GCA_900115035"	"1185766"	"2"	"1224"	"28211"	"204455"	"31989"	"285107"	"1185766"	NA
"GCA_900156815|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gemmobacter|s__Gemmobacter_megaterium"	"GCA_900156815"	"1086013"	"2"	"1224"	"28211"	"204455"	"31989"	"204456"	"1086013"	NA
"GCA_001620265|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Defluviimonas|s__Defluviimonas_alba"	"GCA_001620265"	"1335048"	"2"	"1224"	"28211"	"204455"	"31989"	"1775705"	"1335048"	NA
"GCA_003509785|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gemmobacter|s__Gemmobacter_sp"	"GCA_003509785"	"1898957"	"2"	"1224"	"28211"	"204455"	"31989"	"204456"	"1898957"	NA
"GCA_900111785|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_halophilus"	"GCA_900111785"	"376733"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"376733"	NA
"GCA_003337565|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_lutimaris"	"GCA_003337565"	"1490030"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"1490030"	NA
"GCA_002073635|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_yeei"	"GCA_002073635"	"147645"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"147645"	NA
"GCA_003285265|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_mutanolyticus"	"GCA_003285265"	"1499308"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"1499308"	NA
"GCA_000444995|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_aminophilus"	"GCA_000444995"	"1367847"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"34003"	"1367847"
"GCA_900005615|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_aminovorans"	"GCA_900005615"	"34004"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"34004"	NA
"GCA_003368585|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_thiocyanatus"	"GCA_003368585"	"34006"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"34006"	NA
"GCA_900177635|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp_J56"	"GCA_900177635"	"935850"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"935850"	NA
"GCA_001447385|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp_MKU1"	"GCA_001447385"	"1745182"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"1745182"	NA
"GCA_003386575|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_bengalensis"	"GCA_003386575"	"34007"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"34007"	NA
"GCA_003344805|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_versutus"	"GCA_003344805"	"34007"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"34007"	NA
"GCA_003345125|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_pantotrophus"	"GCA_003345125"	"82367"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"82367"	NA
"GCA_900100045|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_denitrificans"	"GCA_900100045"	"266"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"266"	NA
"GCA_900108405|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_alkenifer"	"GCA_900108405"	"65735"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"65735"	NA
"GCA_900142875|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_solventivorans"	"GCA_900142875"	"53463"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"53463"	NA
"GCA_002287065|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp_WN007"	"GCA_002287065"	"2032623"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"2032623"	NA
"GCA_900102885|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_chinensis"	"GCA_900102885"	"525640"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"525640"	NA
"GCA_000763805|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sphaerophysae"	"GCA_000763805"	"690417"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"690417"	NA
"GCA_002105555|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_contaminans"	"GCA_002105555"	"1945662"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"1945662"	NA
"GCA_900106665|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sanguinis"	"GCA_900106665"	"1545044"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"1545044"	NA
"GCA_900101865|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_isoporae"	"GCA_900101865"	"591205"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"591205"	NA
"GCA_003324675|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp_SC2_6"	"GCA_003324675"	"2259340"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"2259340"	NA
"GCA_002865605|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp_CBA4604"	"GCA_002865605"	"2065379"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"2065379"	NA
"GCA_002847305|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp_BM15"	"GCA_002847305"	"1529068"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"1529068"	NA
"GCA_002847445|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_zhejiangensis"	"GCA_002847445"	"1077935"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"1077935"	NA
"GCA_900199195|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_seriniphilus"	"GCA_900199195"	"184748"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"184748"	NA
"GCA_900111675|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_homiensis"	"GCA_900111675"	"364199"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"364199"	NA
"GCA_002708795|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp"	"GCA_002708795"	"267"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"267"	NA
"GCA_003007735|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Methylarcula|s__Methylarcula_marina"	"GCA_003007735"	"72022"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"72022"	NA
"GCA_900156835|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_saliphilus"	"GCA_900156835"	"405559"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"405559"	NA
"GCA_900110285|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_alcaliphilus"	"GCA_900110285"	"34002"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"34002"	NA
"GCA_900188295|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sediminis"	"GCA_900188295"	"1214787"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"1214787"	NA
"GCA_900102505|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_tibetensis"	"GCA_900102505"	"336292"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"336292"	NA
"GCA_003590715|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp_JM45"	"GCA_003590715"	"2283626"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"2283626"	NA
"GCA_001724535|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp_SCN_68_21"	"GCA_001724535"	"1660154"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"1660154"	NA
"GCA_001887735|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp_SM22M_07"	"GCA_001887735"	"1520813"	"2"	"1224"	"28211"	"204455"	"31989"	"265"	"1520813"	NA
"GCA_003046545|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodovulum|s__Rhodovulum_imhoffii"	"GCA_003046545"	"365340"	"2"	"1224"	"28211"	"204455"	"31989"	"34008"	"365340"	NA
"GCA_003298775|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodosalinus|s__Rhodosalinus_sp_E84"	"GCA_003298775"	"2259333"	"2"	"1224"	"28211"	"204455"	"31989"	"2047740"	"2259333"	NA
"GCA_003385555|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodosalinus|s__Rhodosalinus_sediminis"	"GCA_003385555"	"1940533"	"2"	"1224"	"28211"	"204455"	"31989"	"2047740"	"1940533"	NA
"GCA_003340565|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodovulum|s__Rhodovulum_sp_12E13"	"GCA_003340565"	"2203891"	"2"	"1224"	"28211"	"204455"	"31989"	"34008"	"2203891"	NA
"GCA_900106675|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Defluviimonas|s__Defluviimonas_indica"	"GCA_900106675"	"765699"	"2"	"1224"	"28211"	"204455"	"31989"	"2823221"	"765699"	NA
"GCA_900184935|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Confluentimicrobium|s__Confluentimicrobium_lipolyticum"	"GCA_900184935"	"1524263"	"2"	"1224"	"28211"	"204455"	"2854170"	"1433986"	"1524263"	NA
"GCA_000671395|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Actibacterium|s__Actibacterium_atlanticum"	"GCA_000671395"	"1461693"	"2"	"1224"	"28211"	"204455"	"2854170"	"1433986"	"1461693"	NA
"GCA_002706605|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodovulum|s__Rhodovulum_sp"	"GCA_002706605"	"34009"	"2"	"1224"	"28211"	"204455"	"31989"	"34008"	"34009"	NA
"GCA_002695005|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Maritimibacter|s__Maritimibacter_sp"	"GCA_002695005"	"2003363"	"2"	"1224"	"28211"	"204455"	"2854170"	"404235"	"2003363"	NA
"GCA_900172375|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Aquimixticola|s__Aquimixticola_soesokkakensis"	"GCA_900172375"	"1519096"	"2"	"1224"	"28211"	"204455"	"31989"	"1774278"	"1519096"	NA
"GCA_900114275|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter_marinus"	"GCA_900114275"	"1397108"	"2"	"1224"	"28211"	"204455"	"2854170"	"875170"	"1397108"	NA
"GCA_900172305|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pacificibacter|s__Pacificibacter_marinus"	"GCA_900172305"	"658057"	"2"	"1224"	"28211"	"204455"	"2854170"	"1042323"	"658057"	NA
"GCA_900106965|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter_indicus"	"GCA_900106965"	"1208324"	"2"	"1224"	"28211"	"204455"	"2854170"	"875170"	"1208324"	NA
"GCA_000299875|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter_baekdonensis"	"GCA_000299875"	"1208323"	"2"	"1224"	"28211"	"204455"	"2854170"	"875170"	"875171"	"1208323"
"GCA_003050785|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter_persicus"	"GCA_003050785"	"1651082"	"2"	"1224"	"28211"	"204455"	"2854170"	"875170"	"1651082"	NA
"GCA_003254175|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter_halophilus"	"GCA_003254175"	"576117"	"2"	"1224"	"28211"	"204455"	"2854170"	"875170"	"576117"	NA
"GCA_002407265|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter_ethanolicus"	"GCA_002407265"	"1758178"	"2"	"1224"	"28211"	"204455"	"2854170"	"875170"	"1758178"	NA
"GCA_900113955|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter_neptunius"	"GCA_900113955"	"588602"	"2"	"1224"	"28211"	"204455"	"2854170"	"875170"	"588602"	NA
"GCA_003148765|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Silicimonas|s__Silicimonas_algicola"	"GCA_003148765"	"1826607"	"2"	"1224"	"28211"	"204455"	"31989"	"1955420"	"1826607"	NA
"GCA_001458275|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thalassobius|s__Thalassobius_autumnalis"	"GCA_001458275"	"2072972"	"2"	"1224"	"28211"	"204455"	"2854170"	"335927"	"2072972"	NA
"GCA_001458435|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thalassobius|s__Thalassobius_mediterraneus"	"GCA_001458435"	"340021"	"2"	"1224"	"28211"	"204455"	"2854170"	"335927"	"340021"	NA
"GCA_000299575|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Oceaniovalibus|s__Oceaniovalibus_guishaninsula"	"GCA_000299575"	"1231392"	"2"	"1224"	"28211"	"204455"	"2854170"	"1207070"	"1046117"	"1231392"
"GCA_000472185|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacteraceae_unclassified|s__Rhodobacteraceae_bacterium_HIMB11"	"GCA_000472185"	"1366046"	"2"	"1224"	"28211"	"204455"	"31989"	NA	"1366046"	NA
"GCA_002691045|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Marinovum|s__Marinovum_sp"	"GCA_002691045"	"2024839"	"2"	"1224"	"28211"	"204455"	"2854170"	"367771"	"2024839"	NA
"GCA_000647975|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Actibacterium|s__Actibacterium_mucosum"	"GCA_000647975"	"1454373"	"2"	"1224"	"28211"	"204455"	"2854170"	"1433986"	"1087332"	"1454373"
"GCA_002150005|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Marivivens|s__Marivivens_niveibacter"	"GCA_002150005"	"1930667"	"2"	"1224"	"28211"	"204455"	"31989"	"1759396"	"1930667"	NA
"GCA_001307765|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Aliiroseovarius|s__Aliiroseovarius_crassostreae"	"GCA_001307765"	"154981"	"2"	"1224"	"28211"	"204455"	"31989"	"1658781"	"154981"	NA
"GCA_900302485|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Aliiroseovarius|s__Aliiroseovarius_pelagivivens"	"GCA_900302485"	"1639690"	"2"	"1224"	"28211"	"204455"	"31989"	"1658781"	"1639690"	NA
"GCA_001314705|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacteraceae_unclassified|s__Rhodobacteraceae_bacterium_HLUCCO07"	"GCA_001314705"	"1666914"	"2"	"1224"	"28211"	"204455"	"31989"	NA	"1666914"	NA
"GCA_003258925|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacteraceae_unclassified|s__Rhodobacteraceae_bacterium_AsT_22"	"GCA_003258925"	"2230886"	"2"	"1224"	"28211"	"204455"	"31989"	NA	"2230886"	NA
"GCA_001314655|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacteraceae_unclassified|s__Rhodobacteraceae_bacterium_HLUCCA08"	"GCA_001314655"	"1666913"	"2"	"1224"	"28211"	"204455"	"31989"	NA	"1666913"	NA
"GCA_900108275|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Jhaorihella|s__Jhaorihella_thermophila"	"GCA_900108275"	"488547"	"2"	"1224"	"28211"	"204455"	"31989"	"1511750"	"488547"	NA
"GCA_002210105|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Oceanicola|s__Oceanicola_sp_22II_s10i"	"GCA_002210105"	"1317116"	"2"	"1224"	"28211"	"204455"	"2854170"	"252301"	"1317116"	NA
"GCA_000152725|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pseudooceanicola|s__Pseudooceanicola_batsensis"	"GCA_000152725"	"252305"	"2"	"1224"	"28211"	"204455"	"31989"	"1679449"	"314255"	"252305"
"GCA_003575965|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pseudooceanicola|s__Pseudooceanicola_sp_CY03"	"GCA_003575965"	"2211117"	"2"	"1224"	"28211"	"204455"	"31989"	"2613960"	"2211117"	NA
"GCA_900172235|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pseudoruegeria|s__Pseudoruegeria_aquimaris"	"GCA_900172235"	"393663"	"2"	"1224"	"28211"	"204455"	"2854170"	"311411"	"393663"	NA
"GCA_000018145|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Dinoroseobacter|s__Dinoroseobacter_shibae"	"GCA_000018145"	"398580"	"2"	"1224"	"28211"	"204455"	"2854170"	"309512"	"215813"	"398580"
"GCA_000812665|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Halocynthiibacter|s__Halocynthiibacter_arcticus"	"GCA_000812665"	"1579316"	"2"	"1224"	"28211"	"204455"	"2854170"	"2854182"	"1579316"	NA
"GCA_003344785|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thalassococcus|s__Thalassococcus_sp_WRAS1"	"GCA_003344785"	"2282382"	"2"	"1224"	"28211"	"204455"	"2854170"	"436357"	"2282382"	NA
"GCA_900129875|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Marivita|s__Marivita_hallyeonensis"	"GCA_900129875"	"996342"	"2"	"1224"	"28211"	"204455"	"2854170"	"659428"	"996342"	NA
"GCA_002115805|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Marivita|s__Marivita_geojedonensis"	"GCA_002115805"	"1123756"	"2"	"1224"	"28211"	"204455"	"2854170"	"659428"	"1123756"	NA
"GCA_002115725|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Marivita|s__Marivita_cryptomonadis"	"GCA_002115725"	"505252"	"2"	"1224"	"28211"	"204455"	"2854170"	"659428"	"505252"	NA
"GCA_003149565|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Marivita|s__Marivita_sp_XM_24bin2"	"GCA_003149565"	"2133951"	"2"	"1224"	"28211"	"204455"	"2854170"	"659428"	"2133951"	NA
"GCA_002760615|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Puniceibacterium|s__Puniceibacterium_antarcticum"	"GCA_002760615"	"1206336"	"2"	"1224"	"28211"	"204455"	"31989"	"1608404"	"1206336"	NA
"GCA_900188035|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Puniceibacterium|s__Puniceibacterium_sediminis"	"GCA_900188035"	"1608407"	"2"	"1224"	"28211"	"204455"	"31989"	"1608404"	"1608407"	NA
"GCA_000442255|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Salipiger|s__Salipiger_mucosus"	"GCA_000442255"	"1123237"	"2"	"1224"	"28211"	"204455"	"2854170"	"263377"	"263378"	"1123237"
"GCA_001975705|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pelagibaca|s__Pelagibaca_abyssi"	"GCA_001975705"	"1250539"	"2"	"1224"	"28211"	"204455"	"2854170"	"263377"	"1250539"	NA
"GCA_900112435|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Salipiger|s__Salipiger_profundus"	"GCA_900112435"	"1229727"	"2"	"1224"	"28211"	"204455"	"2854170"	"263377"	"1229727"	NA
"GCA_900184945|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Maliponia|s__Maliponia_aquimaris"	"GCA_900184945"	"1673631"	"2"	"1224"	"28211"	"204455"	"31989"	"1817584"	"1673631"	NA
"GCA_900302505|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Primorskyibacter|s__Primorskyibacter_insulae"	"GCA_900302505"	"1695997"	"2"	"1224"	"28211"	"204455"	"31989"	"2846763"	"1695997"	NA
"GCA_900107235|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Citreimonas|s__Citreimonas_salinaria"	"GCA_900107235"	"321339"	"2"	"1224"	"28211"	"204455"	"2854170"	"608658"	"321339"	NA
"GCA_900176475|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tropicibacter|s__Tropicibacter_naphthalenivorans"	"GCA_900176475"	"441103"	"2"	"1224"	"28211"	"204455"	"2854170"	"599653"	"441103"	NA
"GCA_001482405|k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ponticoccus|s__Ponticoccus_marisrubri"	"GCA_001482405"	"1685382"	"2"	"1224"	"28211"	"204455"	"2854170"	"2854185"	"1685382"	NA
