"node"	"taxid"	"n_labels"	"node_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"	"Taxon_name"	"Rank"
27997	"941338"	1	"941338"	"2"	"1239"	"91061"	"1385"	"186818"	"941338"	NA	NA	"Bhargavaea"	"genus"
28002	"2837510"	1	"2837510"	"2"	"1239"	"91061"	"1385"	"186817"	"2837510"	NA	NA	"Siminovitchia"	"genus"
28024	"2675230"	1	"2675230"	"2"	"1239"	"91061"	"1385"	"186817"	"2675230"	NA	NA	"Cytobacillus"	"genus"
28025	"2675229"	1	"2675229"	"2"	"1239"	"91061"	"1385"	"186817"	"2675229"	NA	NA	"Peribacillus"	"genus"
28058	"450367"	1	"450367"	"2"	"1239"	"91061"	"1385"	"186817"	"2675229"	"450367"	NA	"Peribacillus frigoritolerans"	"species"
28067	"2675231"	1	"2675231"	"2"	"1239"	"91061"	"1385"	"186817"	"2675231"	NA	NA	"Mesobacillus"	"genus"
28085	"2837506"	1	"2837506"	"2"	"1239"	"91061"	"1385"	"186817"	"2837506"	NA	NA	"Niallia"	"genus"
28117	"1270155"	1	"1270155"	"2"	"1239"	"91061"	"1385"	"186817"	"1270155"	NA	NA	"Falsibacillus"	"genus"
28123	"2837501"	1	"2837501"	"2"	"1239"	"91061"	"1385"	"186817"	"2837501"	NA	NA	"Fredinandcohnia"	"genus"
28140	"2837511"	1	"2837511"	"2"	"1239"	"91061"	"1385"	"186817"	"2837511"	NA	NA	"Sutcliffiella"	"genus"
28150	"2837503"	1	"2837503"	"2"	"1239"	"91061"	"1385"	"186817"	"2837503"	NA	NA	"Gottfriedia"	"genus"
28152	"2813788"	1	"2813788"	"2"	"1239"	"91061"	"1385"	"186817"	"2813788"	NA	NA	"Litchfieldia"	"genus"
28162	"129337"	1	"129337"	"2"	"1239"	"91061"	"1385"	"186817"	"129337"	NA	NA	"Geobacillus"	"genus"
28172	"129338"	1	"129338"	"2"	"1239"	"91061"	"1385"	"186817"	"129337"	"129338"	NA	"Geobacillus subterraneus"	"species"
28174	"33940"	1	"33940"	"2"	"1239"	"91061"	"1385"	"186817"	"129337"	"33940"	NA	"Geobacillus thermodenitrificans"	"species"
28175	"1906945"	1	"1906945"	"2"	"1239"	"91061"	"1385"	"186817"	"1906945"	NA	NA	"Parageobacillus"	"genus"
28180	"1500514"	1	"1500514"	"2"	"1239"	"91061"	"1385"	"186817"	"1500514"	NA	NA	"Thermolongibacillus"	"genus"
28183	"373053"	1	"373053"	"2"	"1239"	"91061"	"1385"	"186817"	"373053"	NA	NA	"Calditerricola"	"genus"
28186	"150247"	1	"150247"	"2"	"1239"	"91061"	"1385"	"186817"	"150247"	NA	NA	"Anoxybacillus"	"genus"
28193	"33934"	1	"33934"	"2"	"1239"	"91061"	"1385"	"186817"	"150247"	"33934"	NA	"Anoxybacillus flavithermus"	"species"
28198	"227476"	1	"227476"	"2"	"1239"	"91061"	"1385"	"186817"	"150247"	"227476"	NA	"Anoxybacillus kestanbolensis"	"species"
28199	"198467"	2	"198467+265546"	"2"	"1239"	"91061"	"1385"	"186817"	"150247"	"198467"	NA	"Anoxybacillus gonensis"	"species"
28199	"265546"	2	"198467+265546"	"2"	"1239"	"91061"	"1385"	"186817"	"150247"	"265546"	NA	"Anoxybacillus ayderensis"	"species"
28211	"1055323"	1	"1055323"	"2"	"1239"	"91061"	"1385"	"186817"	"1055323"	NA	NA	"Aeribacillus"	"genus"
28223	"2837508"	1	"2837508"	"2"	"1239"	"91061"	"1385"	"186817"	"2837508"	NA	NA	"Rossellomorea"	"genus"
28230	"157226"	1	"157226"	"2"	"1239"	"91061"	"1385"	"186818"	"157226"	NA	NA	"Jeotgalibacillus"	"genus"
28240	"1396"	1	"1396"	"2"	"1239"	"91061"	"1385"	"186817"	"1386"	"1396"	NA	"Bacillus cereus"	"species"
28264	"2837502"	1	"2837502"	"2"	"1239"	"91061"	"1385"	"186817"	"2837502"	NA	NA	"Ectobacillus"	"genus"
28285	"2792299"	1	"2792299"	"2"	"1239"	"91061"	"1385"	"186817"	"2792299"	NA	NA	"Calidifontibacillus"	"genus"
28294	"1423"	1	"1423"	"2"	"1239"	"91061"	"1385"	"186817"	"1386"	"1423"	NA	"Bacillus subtilis"	"species"
28302	"2487276"	1	"2487276"	"2"	"1239"	"91061"	"1385"	"186817"	"1386"	"2487276"	NA	"Bacillus cabrialesii"	"species"
28308	"1390"	1	"1390"	"2"	"1239"	"91061"	"1385"	"186817"	"1386"	"1390"	NA	"Bacillus amyloliquefaciens"	"species"
28316	"561879"	1	"561879"	"2"	"1239"	"91061"	"1385"	"186817"	"1386"	"561879"	NA	"Bacillus safensis"	"species"
28337	"1433999"	1	"1433999"	"2"	"1239"	"91061"	"1385"	"186817"	"1433999"	NA	NA	"Domibacillus"	"genus"
28350	"2810281"	2	"2810281+191303"	"2"	"1239"	"526524"	"526525"	"2810281"	NA	NA	NA	"Turicibacteraceae"	"family"
28350	"191303"	2	"2810281+191303"	"2"	"1239"	"526524"	"526525"	"2810281"	"191303"	NA	NA	"Turicibacter"	"genus"
28355	"84406"	1	"84406"	"2"	"1239"	"91061"	"1385"	"186817"	"84406"	NA	NA	"Virgibacillus"	"genus"
28356	"175304"	1	"175304"	"2"	"1239"	"91061"	"1385"	"186817"	"175304"	NA	NA	"Lentibacillus"	"genus"
28360	"484508"	1	"484508"	"2"	"1239"	"91061"	"1385"	"186817"	"484508"	NA	NA	"Ornithinibacillus"	"genus"
28362	"182709"	1	"182709"	"2"	"1239"	"91061"	"1385"	"186817"	"182709"	NA	NA	"Oceanobacillus"	"genus"
28370	"1494958"	1	"1494958"	"2"	"1239"	"91061"	"1385"	"186817"	"1494958"	NA	NA	"Pseudogracilibacillus"	"genus"
28387	"545501"	1	"545501"	"2"	"1239"	"91061"	"1385"	"186817"	"182709"	"545501"	NA	"Oceanobacillus oncorhynchi"	"species"
28406	"1647190"	1	"1647190"	"2"	"1239"	"91061"	"1385"	"186817"	"1647190"	NA	NA	"Aquibacillus"	"genus"
28409	"482460"	1	"482460"	"2"	"1239"	"91061"	"1385"	"186817"	"482460"	NA	NA	"Sediminibacillus"	"genus"
28430	"227864"	1	"227864"	"2"	"1239"	"91061"	"1385"	"186817"	"227864"	NA	NA	"Cerasibacillus"	"genus"
28464	"698769"	1	"698769"	"2"	"1239"	"91061"	"1385"	"186817"	"84406"	"698769"	NA	"Virgibacillus alimentarius"	"species"
28467	"200903"	1	"200903"	"2"	"1239"	"91061"	"1385"	"186817"	"200903"	NA	NA	"Paraliobacillus"	"genus"
28469	"29331"	1	"29331"	"2"	"1239"	"91061"	"1385"	"186817"	"29331"	NA	NA	"Amphibacillus"	"genus"
28485	"306539"	1	"306539"	"2"	"1239"	"91061"	"1385"	"186817"	"306539"	NA	NA	"Halolactibacillus"	"genus"
28487	"1738642"	1	"1738642"	"2"	"1239"	"91061"	"1385"	"186817"	"1738642"	NA	NA	"Pelagirhabdus"	"genus"
28488	"74385"	1	"74385"	"2"	"1239"	"91061"	"1385"	"186817"	"74385"	NA	NA	"Gracilibacillus"	"genus"
28508	"45667"	1	"45667"	"2"	"1239"	"91061"	"1385"	"186817"	"45667"	NA	NA	"Halobacillus"	"genus"
28519	"351195"	1	"351195"	"2"	"1239"	"91061"	"1385"	"186817"	"351195"	NA	NA	"Salimicrobium"	"genus"
28535	"331971"	1	"331971"	"2"	"1239"	"91061"	"1385"	"186817"	"331971"	NA	NA	"Thalassobacillus"	"genus"
28538	"420644"	1	"420644"	"2"	"1239"	"91061"	"1385"	"186817"	"420644"	NA	NA	"Piscibacillus"	"genus"
28540	"331654"	1	"331654"	"2"	"1239"	"91061"	"1385"	"186817"	"331654"	NA	NA	"Alkalibacillus"	"genus"
28550	"286800"	1	"286800"	"2"	"1239"	"91061"	"1385"	"186817"	"286800"	NA	NA	"Tenuibacillus"	"genus"
28552	"392825"	1	"392825"	"2"	"1239"	"91061"	"1385"	"186817"	"392825"	NA	NA	"Halalkalibacillus"	"genus"
28553	"289201"	1	"289201"	"2"	"1239"	"91061"	"1385"	"186817"	"289201"	NA	NA	"Pontibacillus"	"genus"
28559	"320933"	2	"320933+394505"	"2"	"1239"	"91061"	"1385"	"186817"	"320933"	NA	NA	"Salinibacillus"	"genus"
28559	"394505"	2	"320933+394505"	"2"	"1239"	"91061"	"1385"	"186817"	"394505"	NA	NA	"Salirhabdus"	"genus"
28562	"459532"	1	"459532"	"2"	"1239"	"91061"	"1385"	"186817"	"459532"	NA	NA	"Terribacillus"	"genus"
28565	"2785518"	1	"2785518"	"2"	"1239"	"91061"	"1385"	"186817"	"2785518"	NA	NA	"Radiobacillus"	"genus"
28569	"186822"	1	"186822"	"2"	"1239"	"91061"	"1385"	"186822"	NA	NA	NA	"Paenibacillaceae"	"family"
28570	"186821"	1	"186821"	"2"	"1239"	"91061"	"1385"	"186821"	NA	NA	NA	"Sporolactobacillaceae"	"family"
28575	"44249"	1	"44249"	"2"	"1239"	"91061"	"1385"	"186822"	"44249"	NA	NA	"Paenibacillus"	"genus"
28601	"225917"	1	"225917"	"2"	"1239"	"91061"	"1385"	"186822"	"44249"	"225917"	NA	"Paenibacillus massiliensis"	"species"
28669	"948756"	1	"948756"	"2"	"1239"	"91061"	"1385"	"186822"	"44249"	"948756"	NA	"Paenibacillus macquariensis"	"species"
28678	"2026172"	1	"2026172"	"2"	"1239"	"91061"	"1385"	"186822"	"2026172"	NA	NA	"Chengkuizengella"	"genus"
28684	"995014"	1	"995014"	"2"	"1239"	"91061"	"1385"	"186822"	"995014"	NA	NA	"Fontibacillus"	"genus"
28714	"1943561"	1	"1943561"	"2"	"1239"	"91061"	"1385"	"186822"	"1943561"	NA	NA	"Marinicrinis"	"genus"
28803	"2291840"	1	"2291840"	"2"	"1239"	"91061"	"1385"	"186822"	"2291840"	NA	NA	"Paludirhabdus"	"genus"
28804	"329857"	1	"329857"	"2"	"1239"	"91061"	"1385"	"186822"	"329857"	NA	NA	"Cohnella"	"genus"
28849	"76632"	1	"76632"	"2"	"1239"	"91061"	"1385"	"186822"	"76632"	NA	NA	"Thermobacillus"	"genus"
28920	"456492"	1	"456492"	"2"	"1239"	"91061"	"1385"	"186822"	"456492"	NA	NA	"Saccharibacillus"	"genus"
28925	"2963097"	4	"2963097+2963098+2963099+1543703"	"2"	"1239"	"2963097"	NA	NA	NA	NA	NA	"Desulfuribacillia"	"class"
28925	"2963098"	4	"2963097+2963098+2963099+1543703"	"2"	"1239"	"2963097"	"2963098"	NA	NA	NA	NA	"Desulfuribacillales"	"order"
28925	"2963099"	4	"2963097+2963098+2963099+1543703"	"2"	"1239"	"2963097"	"2963098"	"2963099"	NA	NA	NA	"Desulfuribacillaceae"	"family"
28925	"1543703"	4	"2963097+2963098+2963099+1543703"	"2"	"1239"	"2963097"	"2963098"	"2963099"	"1543703"	NA	NA	"Desulfuribacillus"	"genus"
28927	"1494427"	1	"1494427"	"2"	"1239"	"91061"	"1385"	"186817"	"1494427"	NA	NA	"Tepidibacillus"	"genus"
28935	"1434042"	1	"1434042"	"2"	"1239"	"91061"	"1385"	"186817"	"1434042"	NA	NA	"Salisediminibacterium"	"genus"
28937	"1884449"	1	"1884449"	"2"	"1239"	"91061"	"1385"	"186817"	"1884449"	NA	NA	"Salipaludibacillus"	"genus"
28939	"2005375"	1	"2005375"	"2"	"1239"	"91061"	"1385"	"186817"	"2005375"	NA	NA	"Alkalicoccus"	"genus"
28945	"2034246"	1	"2034246"	"2"	"1239"	"91061"	"1385"	"186817"	"1884449"	"2034246"	NA	"Salipaludibacillus sp."	"species"
28952	"2823237"	1	"2823237"	"2"	"1239"	"91061"	"1385"	"186817"	"2823237"	NA	NA	"Alteribacter"	"genus"
28953	"2837485"	1	"2837485"	"2"	"1239"	"91061"	"1385"	"186817"	"2837485"	NA	NA	"Evansella"	"genus"
28963	"79879"	1	"79879"	"2"	"1239"	"91061"	"1385"	"186817"	"2837485"	"79879"	NA	"Evansella clarkii"	"species"
28970	"1884429"	1	"1884429"	"2"	"1239"	"91061"	"1385"	"186817"	"1884429"	NA	NA	"Salibacterium"	"genus"
28976	"1433300"	1	"1433300"	"2"	"1239"	"91061"	"1385"	"186817"	"1433300"	NA	NA	"Alteribacillus"	"genus"
28980	"1370"	1	"1370"	"2"	"1239"	"91061"	"1385"	"186817"	"1370"	NA	NA	"Marinococcus"	"genus"
28986	"767528"	1	"767528"	"2"	"1239"	"91061"	"1385"	NA	"767528"	NA	NA	"Geomicrobium"	"genus"
28988	"2685905"	1	"2685905"	"2"	"1239"	"91061"	"1385"	"186817"	"2685905"	NA	NA	"Salicibibacter"	"genus"
28992	"427077"	1	"427077"	"2"	"1239"	"91061"	"1385"	"186817"	"427077"	NA	NA	"Salsuginibacillus"	"genus"
28993	"1400133"	1	"1400133"	"2"	"1239"	"91061"	"1385"	"186817"	"1400133"	NA	NA	"Allobacillus"	"genus"
28998	"2675234"	2	"2675234+2893050"	"2"	"1239"	"91061"	"1385"	"186817"	"2675234"	NA	NA	"Alkalihalobacillus"	"genus"
28998	"2893050"	2	"2675234+2893050"	"2"	"1239"	"91061"	"1385"	"186817"	"2893050"	NA	NA	"Alkalihalobacterium"	"genus"
29002	"704093"	1	"704093"	"2"	"1239"	"91061"	"1385"	"186817"	"704093"	NA	NA	"Anaerobacillus"	"genus"
29016	"2893057"	1	"2893057"	"2"	"1239"	"91061"	"1385"	"186817"	"2893057"	NA	NA	"Shouchella"	"genus"
29023	"2893059"	1	"2893059"	"2"	"1239"	"91061"	"1385"	"186817"	"2893059"	NA	NA	"Alkalicoccobacillus"	"genus"
29024	"2893056"	1	"2893056"	"2"	"1239"	"91061"	"1385"	"186817"	"2893056"	NA	NA	"Halalkalibacter"	"genus"
29041	"2893060"	1	"2893060"	"2"	"1239"	"91061"	"1385"	"186817"	"2893060"	NA	NA	"Alkalihalophilus"	"genus"
29043	"2893055"	1	"2893055"	"2"	"1239"	"91061"	"1385"	"186817"	"2893055"	NA	NA	"Halalkalibacterium (ex Joshi et al. 2022)"	"genus"
29046	"2077"	1	"2077"	"2"	"1239"	"91061"	"1385"	"186821"	"2077"	NA	NA	"Sporolactobacillus"	"genus"
29048	"269673"	1	"269673"	"2"	"1239"	"91061"	"1385"	"186821"	"2077"	"269673"	NA	"Sporolactobacillus terrae"	"species"
29056	"269670"	1	"269670"	"2"	"1239"	"91061"	"1385"	"186821"	"2077"	"269670"	NA	"Sporolactobacillus nakayamae"	"species"
29057	"442527"	1	"442527"	"2"	"1239"	"91061"	"1385"	"186821"	"442527"	NA	NA	"Scopulibacillus"	"genus"
29062	"1795633"	1	"1795633"	"2"	"1239"	"91061"	"1385"	"186817"	"1795633"	NA	NA	"Terrilactibacillus"	"genus"
29063	"475230"	1	"475230"	"2"	"1239"	"91061"	"1385"	"186821"	"475230"	NA	NA	"Pullulanibacillus"	"genus"
29068	"55080"	1	"55080"	"2"	"1239"	"91061"	"1385"	"186822"	"55080"	NA	NA	"Brevibacillus"	"genus"
29099	"55079"	1	"55079"	"2"	"1239"	"91061"	"1385"	"186822"	"55079"	NA	NA	"Aneurinibacillus"	"genus"
29106	"66862"	1	"66862"	"2"	"1239"	"91061"	"1385"	"186822"	"66862"	NA	NA	"Ammoniphilus"	"genus"
29110	"1329200"	1	"1329200"	"2"	"1239"	"91061"	"1385"	"186817"	"1329200"	NA	NA	"Fictibacillus"	"genus"
29121	"186824"	1	"186824"	"2"	"1239"	"91061"	"1385"	"186824"	NA	NA	NA	"Thermoactinomycetaceae"	"family"
29123	"2023"	1	"2023"	"2"	"1239"	"91061"	"1385"	"186824"	"2023"	NA	NA	"Thermoactinomyces"	"genus"
29134	"1763555"	1	"1763555"	"2"	"1239"	"91061"	"1385"	"186824"	"1763555"	NA	NA	"Risungbinella"	"genus"
29135	"471798"	1	"471798"	"2"	"1239"	"91061"	"1385"	"186824"	"471798"	NA	NA	"Shimazuella"	"genus"
29137	"292636"	1	"292636"	"2"	"1239"	"91061"	"1385"	"186824"	"292636"	NA	NA	"Thermoflavimicrobium"	"genus"
29138	"292635"	1	"292635"	"2"	"1239"	"91061"	"1385"	"186824"	"292635"	NA	NA	"Laceyella"	"genus"
29148	"1236218"	1	"1236218"	"2"	"1239"	"91061"	"1385"	"186824"	"1236218"	NA	NA	"Melghirimyces"	"genus"
29154	"1155934"	1	"1155934"	"2"	"1239"	"91061"	"1385"	"186824"	"1155934"	NA	NA	"Marininema"	"genus"
29155	"500614"	1	"500614"	"2"	"1239"	"91061"	"1385"	"186824"	"500614"	NA	NA	"Desmospora"	"genus"
29156	"1274351"	1	"1274351"	"2"	"1239"	"91061"	"1385"	"186824"	"1274351"	NA	NA	"Kroppenstedtia"	"genus"
29161	"1348505"	1	"1348505"	"2"	"1239"	"91061"	"1385"	"186824"	"1348505"	NA	NA	"Polycladomyces"	"genus"
29163	"332100"	1	"332100"	"2"	"1239"	"91061"	"1385"	"186824"	"332100"	NA	NA	"Planifilum"	"genus"
29166	"482144"	1	"482144"	"2"	"1239"	"91061"	"1385"	"186824"	"482144"	NA	NA	"Mechercharimyces"	"genus"
29167	"186823"	1	"186823"	"2"	"1239"	"91061"	"1385"	"186823"	NA	NA	NA	"Alicyclobacillaceae"	"family"
29170	"29330"	1	"29330"	"2"	"1239"	"91061"	"1385"	"186823"	"29330"	NA	NA	"Alicyclobacillus"	"genus"
29175	"405212"	1	"405212"	"2"	"1239"	"91061"	"1385"	"186823"	"29330"	"405212"	NA	"Alicyclobacillus acidocaldarius"	"species"
29199	"1129704"	1	"1129704"	"2"	"1239"	"91061"	"1385"	"186823"	"1129704"	NA	NA	"Kyrpidia"	"genus"
29200	"1502725"	1	"1502725"	"2"	"1239"	"91061"	"1385"	"186823"	"1502725"	NA	NA	"Effusibacillus"	"genus"
29203	"432330"	1	"432330"	"2"	"1239"	"91061"	"1385"	"186823"	"432330"	NA	NA	"Tumebacillus"	"genus"
29212	"186332"	5	"186332+128827+186333+2810280+3025755"	"2"	"544448"	"31969"	"186332"	NA	NA	NA	NA	"Anaeroplasmatales"	"order"
29212	"128827"	5	"186332+128827+186333+2810280+3025755"	"2"	"1239"	"526524"	"526525"	"128827"	NA	NA	NA	"Erysipelotrichaceae"	"family"
29212	"186333"	5	"186332+128827+186333+2810280+3025755"	"2"	"544448"	"31969"	"186332"	"186333"	NA	NA	NA	"Anaeroplasmataceae"	"family"
29212	"2810280"	5	"186332+128827+186333+2810280+3025755"	"2"	"1239"	"526524"	"526525"	"2810280"	NA	NA	NA	"Coprobacillaceae"	"family"
29212	"3025755"	5	"186332+128827+186333+2810280+3025755"	"2"	"1239"	"526524"	"526525"	"2810280"	"3025755"	NA	NA	"Thomasclavelia"	"genus"
29213	"2085"	3	"2085+2092+2093"	"2"	"544448"	"31969"	"2085"	NA	NA	NA	NA	"Mycoplasmatales"	"order"
29213	"2092"	3	"2085+2092+2093"	"2"	"544448"	"31969"	"2085"	"2092"	NA	NA	NA	"Mycoplasmataceae"	"family"
29213	"2093"	3	"2085+2092+2093"	"2"	"544448"	"31969"	"2085"	"2092"	"2093"	NA	NA	"Mycoplasma"	"genus"
29214	"2790996"	2	"2790996+2895623"	"2"	"544448"	NA	"2790996"	NA	NA	NA	NA	"Mycoplasmoidales"	"order"
29214	"2895623"	2	"2790996+2895623"	"2"	"544448"	NA	"2790996"	"2895623"	NA	NA	NA	"Metamycoplasmataceae"	"family"
29215	"2767358"	2	"2767358+2895509"	"2"	"544448"	"31969"	"2085"	"2092"	"2767358"	NA	NA	"Mycoplasmopsis"	"genus"
29215	"2895509"	2	"2767358+2895509"	"2"	"544448"	NA	"2790996"	"2895623"	"2895509"	NA	NA	"Metamycoplasma"	"genus"
29275	"2923352"	1	"2923352"	"2"	"544448"	"31969"	"2085"	"2092"	"2923352"	NA	NA	"Mesomycoplasma"	"genus"
29318	"186328"	3	"186328+2131+2132"	"2"	"544448"	"31969"	"186328"	NA	NA	NA	NA	"Entomoplasmatales"	"order"
29318	"2131"	3	"186328+2131+2132"	"2"	"544448"	"31969"	"186328"	"2131"	NA	NA	NA	"Spiroplasmataceae"	"family"
29318	"2132"	3	"186328+2131+2132"	"2"	"544448"	"31969"	"186328"	"2131"	"2132"	NA	NA	"Spiroplasma"	"genus"
29320	"33925"	2	"33925+46239"	"2"	"544448"	"31969"	"186328"	"33925"	NA	NA	NA	"Entomoplasmataceae"	"family"
29320	"46239"	2	"33925+46239"	"2"	"544448"	"31969"	"186328"	"33925"	"46239"	NA	NA	"Mesoplasma"	"genus"
29322	"46238"	1	"46238"	"2"	"544448"	"31969"	"186328"	"33925"	"46238"	NA	NA	"Entomoplasma"	"genus"
29326	"2102"	1	"2102"	"2"	"544448"	"31969"	"2085"	"2092"	"2093"	"2102"	NA	"Mycoplasma mycoides"	"species"
29328	"2095"	1	"2095"	"2"	"544448"	"31969"	"2085"	"2092"	"2093"	"2095"	NA	"Mycoplasma capricolum"	"species"
29332	"2919614"	1	"2919614"	"2"	"544448"	"31969"	"186328"	NA	"2919614"	NA	NA	"Williamsoniiplasma"	"genus"
29381	"2995234"	1	"2995234"	"2"	"544448"	NA	"2790996"	"2895623"	"2995234"	NA	NA	"Mycoplasmoides"	"genus"
29384	"2129"	1	"2129"	"2"	"544448"	"31969"	"2085"	"2092"	"2129"	NA	NA	"Ureaplasma"	"genus"
29392	"2790998"	2	"2790998+2791001"	"2"	"544448"	NA	"2790996"	"2790998"	NA	NA	NA	"Mycoplasmoidaceae"	"family"
29392	"2791001"	2	"2790998+2791001"	"2"	"544448"	NA	"2790996"	"2790998"	"2791001"	NA	NA	"Malacoplasma"	"genus"
29409	"186329"	2	"186329+2146"	"2"	"544448"	"31969"	"186329"	NA	NA	NA	NA	"Acholeplasmatales"	"order"
29409	"2146"	2	"186329+2146"	"2"	"544448"	"31969"	"186329"	"2146"	NA	NA	NA	"Acholeplasmataceae"	"family"
29412	"2903105"	1	"2903105"	"2"	"544448"	"31969"	"186329"	"2146"	"2903105"	NA	NA	"Alteracholeplasma"	"genus"
29415	"2147"	1	"2147"	"2"	"544448"	"31969"	"186329"	"2146"	"2147"	NA	NA	"Acholeplasma"	"genus"
29421	"2086"	1	"2086"	"2"	"544448"	"31969"	"186332"	"186333"	"2086"	NA	NA	"Anaeroplasma"	"genus"
29423	"2903107"	1	"2903107"	"2"	"544448"	"31969"	"186329"	"2146"	"2903107"	NA	NA	"Paracholeplasma"	"genus"
29426	"2903106"	1	"2903106"	"2"	"544448"	"31969"	"186329"	"2146"	"2903106"	NA	NA	"Haploplasma"	"genus"
29433	"174708"	1	"174708"	"2"	"1239"	"526524"	"526525"	"128827"	"174708"	NA	NA	"Allobaculum"	"genus"
29441	"1573536"	1	"1573536"	"2"	"1239"	"526524"	"526525"	"128827"	"1573536"	NA	NA	"Faecalicoccus"	"genus"
29442	"1573535"	1	"1573535"	"2"	"1239"	"526524"	"526525"	"128827"	"1573535"	NA	NA	"Holdemanella"	"genus"
29444	"2057233"	1	"2057233"	"2"	"1239"	"526524"	"526525"	"128827"	"2057233"	NA	NA	"Absiella"	"genus"
29447	"2749846"	1	"2749846"	"2"	"1239"	"526524"	"526525"	"128827"	"2749846"	NA	NA	"Amedibacillus"	"genus"
29450	"1854458"	1	"1854458"	"2"	"1239"	"526524"	"526525"	"128827"	"1854458"	NA	NA	"Breznakia"	"genus"
29455	"1647"	1	"1647"	"2"	"1239"	"526524"	"526525"	"128827"	"1647"	NA	NA	"Erysipelothrix"	"genus"
29466	"61170"	1	"61170"	"2"	"1239"	"526524"	"526525"	"128827"	"61170"	NA	NA	"Holdemania"	"genus"
29473	"519427"	1	"519427"	"2"	"1239"	"526524"	"526525"	"2810280"	"519427"	NA	NA	"Sharpea"	"genus"
29482	"2678885"	1	"2678885"	"2"	"1239"	"526524"	"526525"	"128827"	"2678885"	NA	NA	"Faecalibacillus"	"genus"
29487	"848"	1	"848"	"2"	"32066"	"203490"	"203491"	"203492"	"848"	NA	NA	"Fusobacterium"	"genus"
29499	"76859"	1	"76859"	"2"	"32066"	"203490"	"203491"	"203492"	"848"	"76859"	NA	"Fusobacterium animalis"	"species"
29508	"859"	1	"859"	"2"	"32066"	"203490"	"203491"	"203492"	"848"	"859"	NA	"Fusobacterium necrophorum"	"species"
29509	"180162"	1	"180162"	"2"	"32066"	"203490"	"203491"	"203492"	"180162"	NA	NA	"Cetobacterium"	"genus"
29512	"2332"	1	"2332"	"2"	"32066"	"203490"	"203491"	"203492"	"2332"	NA	NA	"Propionigenium"	"genus"
29515	"1129771"	1	"1129771"	"2"	"32066"	"203490"	"203491"	"1129771"	NA	NA	NA	"Leptotrichiaceae"	"family"
29519	"34104"	1	"34104"	"2"	"32066"	"203490"	"203491"	"1129771"	"34104"	NA	NA	"Streptobacillus"	"genus"
29525	"1824856"	1	"1824856"	"2"	"32066"	"203490"	"203491"	"1129771"	"1824856"	NA	NA	"Oceanivirga"	"genus"
29526	"168808"	1	"168808"	"2"	"32066"	"203490"	"203491"	"1129771"	"168808"	NA	NA	"Sneathia"	"genus"
29528	"32067"	1	"32067"	"2"	"32066"	"203490"	"203491"	"1129771"	"32067"	NA	NA	"Leptotrichia"	"genus"
29533	"216572"	2	"216572+35829"	"2"	"1239"	"186801"	"186802"	"216572"	NA	NA	NA	"Oscillospiraceae"	"family"
29533	"35829"	2	"216572+35829"	"2"	"1239"	"186801"	"186802"	"216572"	"35829"	NA	NA	"Acetivibrio"	"genus"
29537	"543313"	1	"543313"	"2"	"1239"	"186801"	"186802"	"543313"	NA	NA	NA	"Eubacteriales Family XII. Incertae Sedis"	"family"
29539	"186803"	2	"186803+1506577"	"2"	"1239"	"186801"	"186802"	"186803"	NA	NA	NA	"Lachnospiraceae"	"family"
29539	"1506577"	2	"186803+1506577"	"2"	"1239"	"186801"	"186802"	"186803"	"1506577"	NA	NA	"Tyzzerella"	"genus"
29540	"33042"	1	"33042"	"2"	"1239"	"186801"	"186802"	"186803"	"33042"	NA	NA	"Coprococcus"	"genus"
29541	"1506553"	1	"1506553"	"2"	"1239"	"186801"	"186802"	"186803"	"1506553"	NA	NA	"Lachnoclostridium"	"genus"
29543	"841"	1	"841"	"2"	"1239"	"186801"	"186802"	"186803"	"841"	NA	NA	"Roseburia"	"genus"
29545	"572511"	1	"572511"	"2"	"1239"	"186801"	"186802"	"186803"	"572511"	NA	NA	"Blautia"	"genus"
29549	"189330"	1	"189330"	"2"	"1239"	"186801"	"186802"	"186803"	"189330"	NA	NA	"Dorea"	"genus"
29550	"2005359"	1	"2005359"	"2"	"1239"	"186801"	"186802"	"186803"	"2005359"	NA	NA	"Faecalicatena"	"genus"
29552	"2316020"	1	"2316020"	"2"	"1239"	"186801"	"186802"	"186803"	"2316020"	NA	NA	"Mediterraneibacter"	"genus"
29561	"1769710"	1	"1769710"	"2"	"1239"	"186801"	"186802"	"186803"	"1769710"	NA	NA	"Sellimonas"	"genus"
29568	"241189"	1	"241189"	"2"	"1239"	"186801"	"186802"	"186803"	"241189"	NA	NA	"Hespellia"	"genus"
29605	"830"	1	"830"	"2"	"1239"	"186801"	"186802"	"186803"	"830"	NA	NA	"Butyrivibrio"	"genus"
29623	"1432051"	1	"1432051"	"2"	"1239"	"186801"	"186802"	"186803"	"1432051"	NA	NA	"Eisenbergiella"	"genus"
29635	"2719313"	1	"2719313"	"2"	"1239"	"186801"	"186802"	"186803"	"2719313"	NA	NA	"Enterocloster"	"genus"
29641	"1649459"	1	"1649459"	"2"	"1239"	"186801"	"186802"	"31979"	"1649459"	NA	NA	"Hungatella"	"genus"
29642	"2719231"	1	"2719231"	"2"	"1239"	"186801"	"186802"	"186803"	"2719231"	NA	NA	"Lacrimispora"	"genus"
